"","share_type","EF436","n_obs","EF952_sum","mean","mean_weighted","sd","sd_weighted","median","q25","q75","median_weighted","q25_weighted","q75_weighted"
"1","share_brown","150 to < 300",1,102.594,0,0,NA,NA,0,0,0,0,0,0
"2","share_brown","300 to < 500",20,2327.119,0,0,0,0,0,0,0,0,0,0
"3","share_brown","700 to < 900",24,2669.588,0.0185185185185185,0.0178081578297642,0.0627399669525867,0.061676750450339,0,0,0,0,0,0
"4","share_brown","900 to < 1,100",25,2924.59,0.0266666666666667,0.0258598071296603,0.0737027731190089,0.0728170815107404,0,0,0,0,0,0
"5","share_brown","1,100 to < 1,300",68,7433.763,0.0718954248366013,0.0750771700535636,0.184895556035663,0.19642569253149,0,0,0,0,0,0
"6","share_brown","1,300 to < 1,500",19,2373.468,0.0350877192982456,0.0303780515824664,0.083252072140595,0.0789766040665808,0,0,0,0,0,0
"7","share_brown","1,700 to < 2,000",31,3375.486,0.014336917562724,0.0129960544940788,0.0554957862477128,0.0530967532819685,0,0,0,0,0,0
"8","share_brown","2,000 to < 2,300",92,9949.314,0.0338164251207729,0.0372124148458879,0.0802572353905128,0.0834646414099162,0,0,0,0,0,0
"9","share_brown","2,300 to < 2,600",36,3908.197,0.0648148148148148,0.0597100856936786,0.180875784401108,0.177760156548475,0,0,0,0,0,0
"10","share_brown","2,600 to < 2,900",22,2488.523,0.0101010101010101,0.00890264805446622,0.0473779369679134,0.0446511197613723,0,0,0,0,0,0
"11","share_brown","2,900 to < 3,200",15,1383.587,0.0814814814814815,0.078325476541129,0.260465824284537,0.262847717971256,0,0,0,0,0,0
"12","share_brown","3,200 to < 3,600",20,2276.295,0.0333333333333333,0.0332966997296533,0.0814105663405607,0.081479275065604,0,0,0,0,0,0
"13","share_brown","3,600 to < 4,000",8,855.766,0.0277777777777778,0.0279689645170396,0.0785674201318386,0.0790005356980675,0,0,0,0,0,0.0555555555555555
"14","share_brown","4,000 to < 4,500",9,968.865,0.0493827160493827,0.0604592888471447,0.0979907892986885,0.105143171570456,0,0,0,0,0,0.222222222222222
"15","share_brown","4,500 to < 5,000",4,408.258,0,0,0,0,0,0,0,0,0,0
"16","share_brown","5,000 to < 5,500",1,83.843,0,0,NA,NA,0,0,0,0,0,0
"17","share_brown","5,500 to < 6,000",4,517.412,0.0555555555555556,0.0481717986182513,0.111111111111111,0.109959110297398,0,0,0.0555555555555556,0,0,0.0555555555555554
"18","share_brown","6,000 to < 7,500",6,645.74,0,0,0,0,0,0,0,0,0,0
"19","share_brown","7,500 to < 10,000",2,233.494,0,0,0,0,0,0,0,0,0,0
"20","share_brown","10,000 to < 18,000",1,119.698,0,0,NA,NA,0,0,0,0,0,0
"21","share_brown","Farmer (self-employed, main job)",1,95.52,0,0,NA,NA,0,0,0,0,0,0
"22","share_brown",NA,3,249.565,0.0740740740740741,0.0883608590057812,0.128300059819917,0.135191884422088,0,0,0.111111111111111,0.222222222222222,0.111111111111111,0.222222222222222
"23","share_brown_cat_abs","150 to < 300",1,102.594,0,0,NA,NA,0,0,0,0,0,0
"24","share_brown_cat_abs","300 to < 500",20,2327.119,0,0,0,0,0,0,0,0,0,0
"25","share_brown_cat_abs","700 to < 900",24,2669.588,0,0,0,0,0,0,0,0,0,0
"26","share_brown_cat_abs","900 to < 1,100",25,2924.59,0,0,0,0,0,0,0,0,0,0
"27","share_brown_cat_abs","1,100 to < 1,300",68,7433.763,0.0294117647058824,0.0346197477643557,0.170213933457599,0.184275655288218,0,0,0,0,0,0
